word,frequency,zipf_frequency
furthest,0.0003162277660168,5.5
far,0.0003162277660168,5.5
farthest,0.0003162277660168,5.5
further,0.0003162277660168,5.5
farther,0.0003162277660168,5.5
jobbing,0.0003162277660168,5.5
job,0.0003162277660168,5.5
jobs,0.0003162277660168,5.5
jobbed,0.0003162277660168,5.5
sides,0.0003162277660168,5.5
sided,0.0003162277660168,5.5
siding,0.0003162277660168,5.5
side,0.0003162277660168,5.5
though,0.0003162277660168,5.5
tried,0.0003162277660168,5.5
tries,0.0003162277660168,5.5
try,0.0003162277660168,5.5
trying,0.0003162277660168,5.5
yeses,0.0003162277660168,5.5
yes,0.0003162277660168,5.5
actually,0.0003090295432513,5.49
american,0.0003090295432513,5.49
later,0.0003090295432513,5.49
least,0.0003090295432513,5.49
less,0.0003090295432513,5.49
lined,0.0003090295432513,5.49
line,0.0003090295432513,5.49
lining,0.0003090295432513,5.49
lines,0.0003090295432513,5.49
ordering,0.0003090295432513,5.49
orders,0.0003090295432513,5.49
ordered,0.0003090295432513,5.49
order,0.0003090295432513,5.49
parties,0.0003090295432513,5.49
party,0.0003090295432513,5.49
partied,0.0003090295432513,5.49
partying,0.0003090295432513,5.49
running,0.0003090295432513,5.49
runs,0.0003090295432513,5.49
ran,0.0003090295432513,5.49
run,0.0003090295432513,5.49
serviced,0.0003090295432513,5.49
servicing,0.0003090295432513,5.49
service,0.0003090295432513,5.49
services,0.0003090295432513,5.49
8,0.0003019951720402,5.48
country,0.0003019951720402,5.48
countries,0.0003019951720402,5.48
opened,0.0003019951720402,5.48
opening,0.0003019951720402,5.48
open,0.0003019951720402,5.48
opens,0.0003019951720402,5.48
seasoned,0.0003019951720402,5.48
seasoning,0.0003019951720402,5.48
season,0.0003019951720402,5.48
seasons,0.0003019951720402,5.48
shit,0.0003019951720402,5.48
shat,0.0003019951720402,5.48
shitting,0.0003019951720402,5.48
shits,0.0003019951720402,5.48
shitted,0.0003019951720402,5.48
thank,0.0003019951720402,5.48
thanks,0.0003019951720402,5.48
thanked,0.0003019951720402,5.48
thanking,0.0003019951720402,5.48
children,0.0002951209226666,5.47
everyone,0.0002951209226666,5.47
generals,0.0002951209226666,5.47
general,0.0002951209226666,5.47
they're,0.0002951209226666,5.47
united,0.0002951209226666,5.47
area,0.0002884031503126,5.46
areae,0.0002884031503126,5.46
areas,0.0002884031503126,5.46
blacked,0.0002884031503126,5.46
blacks,0.0002884031503126,5.46
black,0.0002884031503126,5.46
blacking,0.0002884031503126,5.46
blacker,0.0002884031503126,5.46
blackest,0.0002884031503126,5.46
d,0.0002884031503126,5.46
followings,0.0002884031503126,5.46
following,0.0002884031503126,5.46
laws,0.0002884031503126,5.46
law,0.0002884031503126,5.46
together,0.0002884031503126,5.46
warred,0.0002884031503126,5.46
warring,0.0002884031503126,5.46
war,0.0002884031503126,5.46
wars,0.0002884031503126,5.46
whole,0.0002884031503126,5.46
wholes,0.0002884031503126,5.46
car,0.0002818382931264,5.45
cars,0.0002818382931264,5.45
faced,0.0002818382931264,5.45
faces,0.0002818382931264,5.45
face,0.0002818382931264,5.45
facing,0.0002818382931264,5.45
five,0.0002818382931264,5.45
kinder,0.0002818382931264,5.45
kind,0.0002818382931264,5.45
kinds,0.0002818382931264,5.45
kindest,0.0002818382931264,5.45
maybe,0.0002818382931264,5.45
per,0.0002818382931264,5.45
president,0.0002818382931264,5.45
presidents,0.0002818382931264,5.45
stories,0.0002818382931264,5.45
story,0.0002818382931264,5.45
workings,0.0002818382931264,5.45
course,0.0002754228703338,5.44
coursing,0.0002754228703338,5.44
courses,0.0002754228703338,5.44
coursed,0.0002754228703338,5.44
health,0.0002754228703338,5.44
hoping,0.0002754228703338,5.44
hoped,0.0002754228703338,5.44
hope,0.0002754228703338,5.44
hopes,0.0002754228703338,5.44
important,0.0002754228703338,5.44
news,0.0002754228703338,5.44
within,0.0002754228703338,5.44
ablest,0.0002691534803926,5.43
able,0.0002691534803926,5.43
abler,0.0002691534803926,5.43
books,0.0002691534803926,5.43
booked,0.0002691534803926,5.43
book,0.0002691534803926,5.43
booking,0.0002691534803926,5.43
earliest,0.0002691534803926,5.43
earlier,0.0002691534803926,5.43
early,0.0002691534803926,5.43
friends,0.0002691534803926,5.43
i'll,0.0002691534803926,5.43
informations,0.0002691534803926,5.43
information,0.0002691534803926,5.43
local,0.0002691534803926,5.43
locals,0.0002691534803926,5.43
oh,0.0002691534803926,5.43
posts,0.0002691534803926,5.43
post,0.0002691534803926,5.43
posted,0.0002691534803926,5.43
posting,0.0002691534803926,5.43
t,0.0002691534803926,5.43
videoing,0.0002691534803926,5.43
videoed,0.0002691534803926,5.43
videos,0.0002691534803926,5.43
video,0.0002691534803926,5.43
youngest,0.0002691534803926,5.43
younger,0.0002691534803926,5.43
young,0.0002691534803926,5.43
ago,0.0002630267991895,5.42
socials,0.0002630267991895,5.42
social,0.0002630267991895,5.42
talked,0.0002630267991895,5.42
talk,0.0002630267991895,5.42
talks,0.0002630267991895,5.42
talking,0.0002630267991895,5.42
"0,000",0.0002570395782768,5.41
00th,0.0002570395782768,5.41
9,0.0002570395782768,5.41
court,0.0002570395782768,5.41
courted,0.0002570395782768,5.41
courts,0.0002570395782768,5.41
courting,0.0002570395782768,5.41
fact,0.0002570395782768,5.41
facts,0.0002570395782768,5.41
givens,0.0002570395782768,5.41
guys,0.0002570395782768,5.41
halfs,0.0002570395782768,5.41
half,0.0002570395782768,5.41
halves,0.0002570395782768,5.41
hands,0.0002570395782768,5.41
handing,0.0002570395782768,5.41
handed,0.0002570395782768,5.41
hand,0.0002570395782768,5.41
isn't,0.0002570395782768,5.41
leveling,0.0002570395782768,5.41
level,0.0002570395782768,5.41
levelled,0.0002570395782768,5.41
levelling,0.0002570395782768,5.41
leveled,0.0002570395782768,5.41
levels,0.0002570395782768,5.41
minds,0.0002570395782768,5.41
minded,0.0002570395782768,5.41
mind,0.0002570395782768,5.41
minding,0.0002570395782768,5.41
oftener,0.0002570395782768,5.41
often,0.0002570395782768,5.41
oftenest,0.0002570395782768,5.41
singles,0.0002570395782768,5.41
singled,0.0002570395782768,5.41
single,0.0002570395782768,5.41
singling,0.0002570395782768,5.41
"00,000",0.0002511886431509,5.4
become,0.0002511886431509,5.4
became,0.0002511886431509,5.4
becomes,0.0002511886431509,5.4
becoming,0.0002511886431509,5.4
bodies,0.0002511886431509,5.4
body,0.0002511886431509,5.4
comings,0.0002511886431509,5.4
controls,0.0002511886431509,5.4
controled,0.0002511886431509,5.4
controlled,0.0002511886431509,5.4
control,0.0002511886431509,5.4
controling,0.0002511886431509,5.4
controlling,0.0002511886431509,5.4
death,0.0002511886431509,5.4
deaths,0.0002511886431509,5.4
food,0.0002511886431509,5.4
foods,0.0002511886431509,5.4
guying,0.0002511886431509,5.4
guy,0.0002511886431509,5.4
guyed,0.0002511886431509,5.4
hours,0.0002511886431509,5.4
office,0.0002511886431509,5.4
offices,0.0002511886431509,5.4
payed,0.0002511886431509,5.4
paying,0.0002511886431509,5.4
paid,0.0002511886431509,5.4
pay,0.0002511886431509,5.4
pays,0.0002511886431509,5.4
problems,0.0002511886431509,5.4
problem,0.0002511886431509,5.4
south,0.0002511886431509,5.4
trues,0.0002511886431509,5.4
truing,0.0002511886431509,5.4
truest,0.0002511886431509,5.4
true,0.0002511886431509,5.4
trueer,0.0002511886431509,5.4
trued,0.0002511886431509,5.4
we're,0.0002511886431509,5.4
almost,0.0002454708915685,5.39
fuck,0.0002454708915685,5.39
history,0.0002454708915685,5.39
histories,0.0002454708915685,5.39
knowns,0.0002454708915685,5.39
large,0.0002454708915685,5.39
larger,0.0002454708915685,5.39
largest,0.0002454708915685,5.39
lost,0.0002454708915685,5.39
m,0.0002454708915685,5.39
researches,0.0002454708915685,5.39
research,0.0002454708915685,5.39
researching,0.0002454708915685,5.39
researched,0.0002454708915685,5.39
room,0.0002454708915685,5.39
rooms,0.0002454708915685,5.39
roomed,0.0002454708915685,5.39
rooming,0.0002454708915685,5.39
several,0.0002454708915685,5.39
takings,0.0002454708915685,5.39
universities,0.0002454708915685,5.39
university,0.0002454708915685,5.39
wins,0.0002454708915685,5.39
winning,0.0002454708915685,5.39
won,0.0002454708915685,5.39
win,0.0002454708915685,5.39
wrong,0.0002454708915685,5.39
wronged,0.0002454708915685,5.39
wrongs,0.0002454708915685,5.39
wronging,0.0002454708915685,5.39
along,0.0002398832919019,5.38
anyone,0.0002398832919019,5.38
else,0.0002398832919019,5.38
girls,0.0002398832919019,5.38
girl,0.0002398832919019,5.38
john,0.0002398832919019,5.38
mattered,0.0002398832919019,5.38
matter,0.0002398832919019,5.38
matters,0.0002398832919019,5.38
mattering,0.0002398832919019,5.38
prettier,0.0002398832919019,5.38
prettiest,0.0002398832919019,5.38
pretty,0.0002398832919019,5.38
remembers,0.0002398832919019,5.38
remembering,0.0002398832919019,5.38
remembered,0.0002398832919019,5.38
remember,0.0002398832919019,5.38
aired,0.0002344228815319,5.37
airs,0.0002344228815319,5.37
air,0.0002344228815319,5.37
airing,0.0002344228815319,5.37
bit,0.0002344228815319,5.37
bits,0.0002344228815319,5.37
friend,0.0002344228815319,5.37
hitting,0.0002344228815319,5.37
hit,0.0002344228815319,5.37
